Frozen Pasta Primavera with Balanced Smoothie Dressing,Salvador Blake,sale,12,57.48,10/12/24 5:05,India Transport Center
Frozen Pasta Primavera with Acclaimed Smoothie Dressing,Nannie Blackburn,sale,1,25.71,6/9/20 6:29,X-ray Inventory Warehouse
Frozen Pasta Primavera with Elevated Style Smoothie Dressing,Deana Hamilton,sale,15,1874.55,11/19/2020 16:06,Gamma Cargo Facility
Frozen Pasta Primavera with Regal Smoothie Dressing,Frances Gonzalez,sale,2,113.52,7/19/2021 16:41,Bravo Storage Solutions
Frozen Pasta Primavera with Vanilla Protein Shake Dressing,Deandre Little,restock,2,29.38,3/20/2024 0:57,Alpha Distribution Center
Frozen Pasta Primavera with Elevated Knowledge Smoothie Dressing,Bridgett Meza,restock,3,359.22,5/3/23 2:52,Kilo Distribution Center
Frozen Pasta Primavera with Elevated Affirmation Smoothie Dressing,Eugene Franklin,restock,10,1281.3,5/29/2020 10:02,Juliet Shipping Terminal
Pasta Salad,Kris Greene,restock,3,49.5,4/20/2023 8:01,Victor Logistics Center
Frozen Pasta Primavera with Onion Powder,Mohammed Pennington,sale,13,749.71,12/2/23 23:58,Papa Shipping Warehouse
String Cheese,Hung Horn,sale,3,9.6,3/28/2023 18:41,Papa Shipping Warehouse
Frozen Pasta Primavera with Sugar-Free Smoothie Dressing,Shanna Solomon,sale,14,1726.62,4/15/2024 12:23,Quebec Cargo Center
Frozen Pasta Primavera with Lemon Thyme Dressing,Art Mitchell,sale,4,452.76,7/9/20 11:05,Romeo Distribution Hub
Cranberry Sauce,Art Mitchell,sale,1,120.43,9/12/20 19:06,Papa Shipping Warehouse
Frozen Pasta Primavera with Prized Smoothie Dressing,Tanya Kent,restock,7,7.91,3/27/2020 13:26,Uniform Storage Solutions
Frozen Pasta Primavera with Elevated Dedication Smoothie Dressing,Eugene Franklin,restock,15,15,3/23/2023 5:22,Delta Freight Warehouse
Frozen Pasta Primavera with Elevated Trust Smoothie Dressing,Lacy Shannon,sale,9,19.17,7/18/2024 17:13,Victor Logistics Center
Frozen Pasta Primavera with Corn,Elba Robertson,sale,1,1.96,7/17/2020 16:09,Foxtrot Logistics Hub
Chicken Wings,Kenton Mclaughlin,sale,13,1759.42,7/17/2023 21:45,Uniform Storage Solutions
Frozen Pasta Primavera with Elevated Joy Smoothie Dressing,Evelyn Hester,restock,4,40.32,12/11/23 2:38,Gamma Cargo Facility
Frozen Pasta Primavera with Elevated Diversity Smoothie Dressing,Staci Trujillo,restock,19,1846.61,5/27/2021 22:18,Sierra Stockpile Facility
Frozen Pasta Primavera with Chocolate Protein Shake Dressing,Harland Cain,sale,14,154.98,4/19/2023 6:15,Quebec Cargo Center
Frozen Pasta Primavera with Elevated Sincerity Smoothie Dressing,Kris Greene,restock,1,33.79,2/7/23 17:06,Yankee Supply Depot
Frozen Sausage & Egg Muffins,Deandre Little,sale,1,1.83,1/3/21 3:52,Bravo Storage Solutions
Frozen Pasta Primavera with Elevated Light Smoothie Dressing,Maureen Dennis,sale,3,156.24,9/12/20 11:20,Quebec Cargo Center
Sugar Cookies,Dianne Rodriguez,restock,6,7.74,11/18/2022 17:12,Mike Storage Solutions
Chocolate Mousse,Beverly Wolf,sale,9,86.13,8/24/2023 21:30,Quebec Cargo Center
Frozen Pizza,Betty Pacheco,sale,4,388.76,5/14/2020 16:36,Alpha Distribution Center
Frozen Pasta Primavera with Rejuvenating Smoothie Dressing,Kris Greene,restock,7,352.87,6/8/23 13:51,X-ray Inventory Warehouse
Frozen Pasta Primavera with Coconut Water Smoothie Dressing,Gaston Fischer,sale,2,65.06,5/15/2024 19:05,X-ray Inventory Warehouse
Frozen Pasta Primavera with Sacred Smoothie Dressing,Simone Moody,sale,5,393.4,5/26/2020 5:25,Romeo Distribution Hub
Frozen Pasta Primavera with Elevated Truthfulness Smoothie Dressing,Deandre Little,restock,7,775.81,8/12/23 4:25,Juliet Shipping Terminal
Tortilla Wraps,Delmer Carroll,sale,1,3.95,11/6/24 21:07,Tango Shipping Depot
Frozen Stuffed Shells,Maureen Dennis,restock,10,1254.1,6/6/24 16:23,Victor Logistics Center
French Fries,Deana Hamilton,restock,8,39.2,2/13/2022 3:10,Whiskey Freight Hub
Frozen French Toast,Deana Hamilton,restock,1,139.79,3/18/2020 3:57,Sierra Stockpile Facility
Frozen Pasta Primavera with Elevated Authenticity Smoothie Dressing,Sophia Travis,sale,4,156.16,8/26/2021 13:38,Sierra Stockpile Facility
Frozen Pasta Primavera with Cinnamon Banana Smoothie Dressing,Harland Cain,restock,1,30.38,6/4/20 14:31,Zulu Distribution Center
Frozen Pasta Primavera with Weight Loss Smoothie Dressing,Fannie Merritt,restock,15,737.4,12/29/2024 21:50,Sierra Stockpile Facility
Frozen Pasta Primavera with Sugar-Free Smoothie Dressing,Deana Hamilton,sale,12,1321.68,5/26/2020 18:14,Yankee Supply Depot
Frozen Pasta Primavera with Elevated Efficiency Smoothie Dressing,Betty Pacheco,sale,1,2.61,6/12/24 7:07,Bravo Storage Solutions
Frozen Pasta Primavera with Ricotta,Brock Hampton,sale,2,91.7,1/23/2023 13:28,Quebec Cargo Center

1,Gaston Fischer,super_admin,gfischer
2,Linwood Grant,super_admin,lgrant
3,Amelia Quinn,super_admin,aquinn
4,Shanna Solomon,super_admin,ssolomon
5,Dianne Rodriguez,super_admin,drodriguez
6,Brock Hampton,super_admin,bhampton
7,Jerri Adams,employee,jadams
8,Lacy Shannon,employee,lshannon
9,Alexis Mcpherson,employee,amcpherson
10,Roseann Cowan,employee,rcowan
11,Patricia Mcconnell,employee,pmcconnell
12,Serena Mccormick,employee,smccormick
13,Elias Gallagher,employee,egallagher
14,Frances Gonzalez,employee,fgonzalez
15,Kenton Mclaughlin,employee,kmclaughlin
16,Simone Moody,employee,smoody
17,Jannie Powers,employee,jpowers
18,Sophia Travis,employee,stravis
19,Corine Davila,employee,cdavila
20,Evelyn Hester,employee,ehester
21,Maureen Dennis,employee,mdennis
22,Beverly Wolf,employee,bwolf
23,Deandre Little,employee,dlittle
24,Salvador Blake,employee,sblake
25,Fannie Merritt,employee,fmerritt
26,Monique Frazier,employee,mfrazier
27,Delmer Carroll,employee,dcarroll
28,Betty Pacheco,employee,bpacheco
29,Harland Cain,employee,hcain
30,Mohammed Pennington,employee,mpennington
31,Angelia Joyce,employee,ajoyce
32,Alec Rocha,employee,arocha
33,Staci Trujillo,employee,strujillo
34,Jessie Lambert,employee,jlambert
35,Deann Dillon,employee,ddillon
36,Kris Greene,employee,kgreene
37,Lidia Hood,employee,lhood
38,Tanya Kent,employee,tkent
39,Elbert Mcintyre,employee,emcintyre
40,Deana Hamilton,employee,dhamilton
41,Art Mitchell,employee,amitchell
42,Cheri Harrison,employee,charrison
43,Karen Harding,employee,kharding
44,Eugene Franklin,employee,efranklin
45,Bridgett Meza,employee,bmeza
46,Nannie Blackburn,employee,nblackburn
47,Kelley Hogan,employee,khogan
48,Lesley Orozco,employee,lorozco
49,Hung Horn,employee,hhorn
50,Elba Robertson,employee,erobertson

